base_rate,beta_logRR_perSD,corr_pop_dep,threshold,reps,mean_suppressed,RR_true,RR_cc,RR_bias,RR_relbias,RD_true,RD_cc,RD_bias,RD_relbias,grad_true,grad_cc,grad_bias,grad_relbias
50,0.5306,-0.3,10,1000,0.0837,4.432046619332574,4.43018300922124,-0.0018636101113346,-0.000424468590932,79.77539419096729,79.8002272408156,0.0248330498483313,0.0003082553307304,18.808574348822827,18.814497767464548,0.0059234186417217,0.0003136933522873
50,0.5306,-0.3,16,1000,0.1451,4.435608648581012,4.4333042338808735,-0.0023044147001381,-0.0005263667296932,79.81018818312558,79.85922490722034,0.0490367240947582,0.0006100423780955,18.811849906043097,18.82331186385019,0.0114619578070966,0.0006056244210655
50,0.5306,-0.3,25,1000,0.2276,4.435464286955127,4.434079019122297,-0.0013852678328308,-0.0003426595379124,79.77099249037067,79.85632553015608,0.0853330397854232,0.0010555473121529,18.80701623885468,18.828170724397864,0.0211544855431834,0.00111350716661
50,0.5306,-0.6,10,1000,0.0585,4.555074882889574,4.559519448941511,0.0044445660519376,0.0009754700459024,77.123716484491,77.22753018113062,0.1038136966396243,0.001344972711937,18.25696897306035,18.28190274443717,0.0249337713768135,0.0013660510572981
50,0.5306,-0.6,16,1000,0.1149,4.543618073386163,4.549537801690516,0.0059197283043531,0.00130147412616,77.05536287179746,77.18705280870961,0.1316899369121561,0.0017048188812104,18.2437816698942,18.277115735230787,0.033334065336589,0.0018240130878127
50,0.5306,-0.6,25,1000,0.1974,4.548785677544367,4.5528060278254285,0.0040203502810629,0.0008662375409016,77.07343543495715,77.13560126094724,0.0621658259900869,0.0007874752240354,18.24615616765575,18.267279230610477,0.0211230629547214,0.0011438982790037
150,0.0,0.0,10,1000,0.0206,1.0,0.9999660945312128,-3.390546878726175e-05,-3.390546878726174e-05,-5.684341886080803e-16,-0.0054176953290357,-0.0054176953290351,-148418044723.48013,2.2263164506739893e-16,0.0017420932815849,0.0017420932815847,-696974534909.4904
150,0.0,0.0,16,1000,0.0415,1.0,1.00008153275608,8.153275607997856e-05,8.153275607997855e-05,6.7359451350057494e-15,0.0118558310671203,0.0118558310671136,37894192197.7553,1.1135574436259005e-15,0.0021847818208107,0.0021847818208095,-408308671365.1762
150,0.0,0.0,25,1000,0.0751,1.0,0.9998448256391428,-0.0001551743608571,-0.0001551743608571,4.064304448547773e-15,-0.0236541743348093,-0.0236541743348134,-274753326580.33456,9.189697417614916e-16,-0.0049119270325063,-0.0049119270325072,-233495247796.75995
150,0.0,-0.3,10,1000,0.0207,1.0,1.000047339672578,4.733967257793625e-05,4.7339672577936353e-05,-1.2278178473934531e-14,0.0069070327378727,0.006907032737885,-35859635257.90263,-1.6904508495818756e-15,0.0018905714136306,0.0018905714136323,40761410376.261215
150,0.0,-0.3,16,1000,0.0416,1.0,1.0002631152843315,0.0002631152843315,0.0002631152843315,-3.0411229090532287e-15,0.0392860560991915,0.0392860560991945,-277864891457.5712,-3.638550509235352e-16,0.0097537057113845,0.0097537057113849,-383706505696.3787
150,0.0,-0.3,25,1000,0.0747,1.0,1.0005148087772846,0.0005148087772845,0.0005148087772845,-2.3305801732931287e-15,0.0770155172335784,0.0770155172335808,44922354512.33657,-6.92157924370429e-16,0.0165294256050328,0.0165294256050334,-1542801368254.072
150,0.0,-0.6,10,1000,0.0206,1.0,1.0007022897983946,0.0007022897983944,0.0007022897983944,3.0695446184836328e-15,0.1051966402042398,0.1051966402042368,108412274592.87558,8.994169860949443e-16,0.0216443815791623,0.0216443815791614,-728363038405.3906
150,0.0,-0.6,16,1000,0.0413,1.0,1.0013090317531628,0.0013090317531627,0.0013090317531627,4.376943252282217e-15,0.1962292146452289,0.1962292146452245,-258690076687.89908,7.487905288559504e-16,0.0431610947340557,0.0431610947340549,-795917708996.9149
150,0.0,-0.6,25,1000,0.0747,1.0,1.001911541749018,0.0019115417490181,0.0019115417490181,-1.1880274541908876e-14,0.2866097737159621,0.286609773715974,260596864815.0765,-1.1853467049293897e-15,0.0634383439999824,0.0634383439999836,-1683855511660.8389
150,0.2624,0.0,10,1000,0.0223,2.0859033883382674,2.085493887177822,-0.0004095011604452,-0.0001961568648107,113.63366176161928,113.60513473407951,-0.0285270275397112,-0.0002528019540446,26.930228214297543,26.923176657270137,-0.007051557027409,-0.0002632688395697
150,0.2624,0.0,16,1000,0.0436,2.0815733889970764,2.0812182704453126,-0.0003551185517635,-0.0001699319971603,113.32180471918612,113.30881934068952,-0.0129853784966173,-0.00011286258316,26.87071390812589,26.866079759011416,-0.0046341491144716,-0.0001700279370686
150,0.2624,0.0,25,1000,0.0781,2.0874818144073384,2.086708229534684,-0.0007735848726542,-0.0003696992434868,113.66038034777628,113.6283539782107,-0.0320263695655794,-0.0002807743305751,26.93855216062708,26.93240529590689,-0.0061468647201946,-0.0002282828110773
150,0.2624,-0.3,10,1000,0.0171,2.0923754252774422,2.0925284446203487,0.000153019342906,7.331027144732938e-05,111.18004298845769,111.19369378708262,0.0136507986249109,0.0001215295147707,26.42996393378865,26.43091652804549,0.0009525942568399,3.5201556632162235e-05
150,0.2624,-0.3,16,1000,0.0358,2.091602126836703,2.0922177719763284,0.0006156451396252,0.0002935768740837,111.11021745848844,111.16389451506636,0.0536770565779135,0.0004793933848902,26.4110229970443,26.42185152438477,0.0108285273404696,0.0004082904353622
150,0.2624,-0.3,25,1000,0.0672,2.093620265420553,2.09386964559218,0.0002493801716271,0.0001168630872813,111.32307081711838,111.35374611158832,0.0306752944699281,0.0002700453243577,26.456829743040743,26.463928637630296,0.0070988945895509,0.0002652612117652
150,0.2624,-0.6,10,1000,0.0126,2.1275988456635044,2.1280245756750245,0.0004257300115196,0.0002029454948803,110.75370335899738,110.79304607156296,0.0393427125655848,0.0003622855620334,26.32933514512565,26.33976681360127,0.0104316684756183,0.0003988942130666
150,0.2624,-0.6,16,1000,0.0283,2.1264290945794677,2.126861855710628,0.0004327611311601,0.0002048021889545,110.66645131340822,110.70819293908522,0.0417416256769915,0.0003777019503653,26.304352781138103,26.31433709210557,0.0099843109674742,0.0003809336630965
150,0.2624,-0.6,25,1000,0.0561,2.1259473395768773,2.126214973973838,0.0002676343969604,0.0001293681940879,110.60728752862228,110.63463339948652,0.0273458708642495,0.0002563896418196,26.296899607095515,26.307088551574765,0.0101889444792522,0.0003928493759904
150,0.5306,0.0,10,1000,0.027,4.447969200540751,4.446109006953692,-0.0018601935870584,-0.0004187211110259,252.9196159451977,252.89334879533504,-0.026267149862666,-0.0001043871632353,59.20713424981587,59.2006838971875,-0.0064503526283646,-0.00010986829591
150,0.5306,0.0,16,1000,0.0505,4.45741992020197,4.453870316823201,-0.0035496033787706,-0.0008041956440825,253.4457141160098,253.3931829645097,-0.0525311515000727,-0.0002110204381508,59.30421264419565,59.291358487828894,-0.0128541563667431,-0.0002195914792938
150,0.5306,0.0,25,1000,0.0869,4.447757860200083,4.441966099203083,-0.0057917609969998,-0.0013123819681632,252.8896035172565,252.82076278717253,-0.0688407300839913,-0.0002759156679043,59.19219608555617,59.17626411311353,-0.0159319724426355,-0.0002718319369188
150,0.5306,-0.3,10,1000,0.0165,4.428588870244853,4.428092040143682,-0.0004968301011712,-0.0001122980706278,239.0419426625996,239.02371279580376,-0.0182298667958609,-7.820247765767232e-05,56.37124969234665,56.36778464840614,-0.0034650439405054,-6.265321187336465e-05
150,0.5306,-0.3,16,1000,0.0349,4.433791362298739,4.433535071564287,-0.0002562907344518,-5.81215798869866e-05,239.53447610603772,239.54534226902652,0.0108661629888684,4.658798687127915e-05,56.47666258515704,56.48036229997022,0.0036997148131714,6.679202606234198e-05
150,0.5306,-0.3,25,1000,0.0659,4.436161229648444,4.436027754163658,-0.0001334754847858,-3.542821658692794e-05,239.28452969386345,239.32607525941827,0.0415455655548571,0.0001683587359063,56.39031518158206,56.39996738041097,0.0096521988289099,0.0001671477072337
