fips,dep_index,z_inc,z_pov,z_ed9,z_bach,z_crowd,svi_overall,svi_ses,dep_quintile_unw
02090,-0.6906992333695212,-1.1426253343895083,-1.3646764536464435,-0.8297940813214761,-0.8187859779359983,0.7023856804458206,0.4925,0.3493,1
02100,-0.8856984025717873,-1.0672566815690285,-1.4820577075820898,-1.0522582505449338,-0.9160468296871034,0.08912745652421855,0.4594,0.2717,1
02105,-0.1863676429321092,0.3681786830813186,-0.0064076581053926895,-1.0840388461482846,0.007931261948395307,-0.21750165543658256,0.6376,0.5698,3
02110,-1.0506980300001583,-1.8959743910145133,-0.895151437903858,-0.9886970593382315,-1.60659887711995,0.1329316153757616,0.3528,0.1365,1
02122,-0.3420432676762539,-0.7079056943525767,-0.4088576715990372,-0.798013485718125,-0.49782516715735126,0.7023856804458206,0.4725,0.5345,2
02130,-0.6639613979389075,-1.4023659603036693,-0.9286889390283285,-0.9886970593382315,-0.26439912295469875,0.26434409193039055,0.5027,0.3331,1
02150,0.024590276565734648,-1.0291786383156964,-0.9286889390283285,-0.28952395606450787,-0.3908382302311355,2.7611811464683416,0.637,0.364,3
02158,4.33607105957618,0.9269753739555476,3.045504944221413,-0.16240157365110364,1.8364352748691717,16.033841278485873,0.8568,0.9042,5
02164,0.9062097645130425,0.13087991722340497,-0.2411701659766852,-0.5119881252879654,0.8151963314825679,4.33813086512389,0.7926,0.6923,5
02170,-0.35673477434506284,-1.4668230320441693,-0.7106951817192708,-0.8615746769248273,0.02738343229861661,1.2280355866643367,0.4792,0.552,2
02180,2.530230082256418,-0.6034582404065834,1.2177111329377768,-0.48020752968461433,1.0388962905101098,11.478208757925401,0.8683,0.8785,5
02185,1.5425372904321677,-1.5603589049101827,-0.5262389255346838,-0.766232890114774,0.8832789277083416,9.682238245012137,0.7747,0.4283,5
02188,3.1202448676144905,-0.9036392106326286,0.6140361126973095,-0.06705978684105046,1.3695831864638672,14.588304036384955,0.8734,0.8304,5
02195,-0.4252993046946806,-0.40345008411581756,-1.2137576985863268,0.123623786779056,-0.10878176015293077,-0.5241307673973836,0.6857,0.3929,2
02198,0.35455995089958475,0.382239998906035,-0.25793891653892065,-0.9251358681315294,0.9513615239341151,1.6222730163282235,0.818,0.5978,4
02220,-1.0797798443039384,-1.8996865783922383,-1.1299139457751508,-0.734452294511423,-0.935499000037324,-0.6993474028035556,0.4442,0.3029,1
02230,-0.29476871681630046,-0.7415403618052983,-1.3982139547709138,0.028281999969002835,-0.37138605988091455,1.0090147924066217,0.3328,0.3042,2
02240,0.2011210017542659,-0.3335372218353277,-0.25793891653892065,-0.6073299120980186,0.14409645439994268,2.060314604843654,0.6755,0.4906,4
02261,-0.6775796550487446,-1.1429628059693016,-1.2640639502730322,-0.8933552725281784,-0.43946865610668806,0.3519524096334766,,,1
02275,-0.10083964130771231,0.23633978590877783,-0.35855141991233175,-0.7026716989080719,0.319165987551932,0.0015191388211324669,0.5342,0.4187,3
